Emp_ID,Age,Salary,Joining Designation,Designation,Total Business Value,Quarterly Rating,City,Gender,Education_Level,Dateofjoining,EmployeeLeaveOrNot
2592,35.75,21364,1,1,62500,1,C20,Male,Master,17-06-2015,1
2593,34.5,76805,1,3,783642.5,2.5,C3,Male,College,25-04-2013,1
2594,32.92,131568,1,4,957367.08,2,C21,Male,Bachelor,23-07-2012,0
2595,35.89,111600,2,4,595197.78,1.33,C18,Female,College,12-11-2012,1
2596,32.8,69003,3,3,671594.67,2.4,C20,Male,Master,28-09-2016,1
2597,34,85254,1,2,582724.17,2.5,C3,Female,Master,14-08-2013,0
2598,36,102822,3,3,0,1,C20,Female,Master,20-09-2016,1
2599,26,33058,1,1,456010,2.5,C7,Male,Bachelor,18-12-2015,1
2600,41.78,26460,2,2,420085.56,2,C14,Female,College,24-05-2012,1
2601,36.75,17566,1,1,0,1,C4,Male,College,28-06-2016,1
2602,24.71,15482,1,1,186938.57,1.43,C24,Male,College,06-01-2016,1
2603,36.8,50158,2,2,0,1,C5,Female,Master,03-10-2016,1
2604,39,110829,2,3,179150,1,C2,Female,Master,19-07-2010,1
2605,41,99300,3,3,0,1,C8,Male,Bachelor,20-03-2017,1
2606,24,21993,1,1,79193.33,1,C8,Male,College,01-06-2015,1
2607,40,21636,1,1,190752,1.6,C17,Male,Bachelor,24-12-2015,1
2608,32,79797,1,1,35760,1,C16,Male,College,02-06-2017,1
2609,23,46604,1,1,0,1,C15,Female,Master,02-01-2017,1
2610,35.75,75224,3,3,138682.5,1,C4,Female,Master,05-05-2017,0
2611,39,44154,1,1,260705,2,C29,Male,Bachelor,08-03-2017,0
2612,41,56478,3,3,0,1,C13,Male,Bachelor,06-06-2016,1
2613,29.5,63004,3,3,0,1,C5,Female,College,06-10-2016,1
2614,31,81792,2,2,44873.33,1,C15,Male,Master,20-06-2015,1
2615,30,98935,1,4,1786832.92,2.88,C29,Male,Master,24-09-2012,0
2616,27.55,53320,1,1,205842.73,1.27,C16,Male,Bachelor,26-09-2016,1
2617,38.08,104128,2,4,963102.08,1.75,C25,Female,College,16-01-2012,0
2618,27.71,57164,2,2,156080,1.43,C20,Female,Master,01-05-2017,1
2620,35,38829,2,2,0,1,C20,Female,Bachelor,08-01-2016,1
2623,41.25,68473,2,2,569161.25,2.12,C9,Female,Bachelor,07-07-2015,1
2624,32.64,87954,2,3,637135.45,2.64,C12,Female,Bachelor,30-07-2012,1
2625,38,49131.5,1,2.12,947444.17,3.12,C6,Male,College,09-08-2012,0
2626,27,30083,1,1,313978.75,2.12,C2,Male,Bachelor,08-06-2015,1
2627,34,104058,3,3,0,1,C7,Female,College,06-11-2017,0
2628,27.5,28949,1,1,41755,1,C5,Male,Master,25-11-2014,1
2629,25,14034,1,1,0,1,C21,Female,College,17-04-2017,1
2630,38.1,56808,1,2,593426,2.5,C26,Male,Master,23-07-2012,1
2631,30,67162,2,2,0,1,C1,Male,College,07-12-2017,0
2632,26,62716,2,2,1061298.75,3.25,C7,Male,Master,29-07-2015,1
2633,31.31,126357,3,3,511939.23,2.38,C18,Female,Master,30-11-2016,0
2634,25,65507,2,2,0,1,C11,Male,College,15-09-2016,1
2635,35,66890,2,2,0,1,C20,Male,College,17-11-2017,0
2637,41,19724,1,1,366215,1.75,C15,Male,College,12-09-2014,1
2639,29.36,92763,3,3,1932728.18,2.91,C12,Female,College,13-02-2017,0
2640,31.33,80788,2,2,0,1,C29,Female,Bachelor,28-09-2017,0
2641,36,24985,1,1,0,1,C17,Female,Bachelor,02-06-2017,1
2642,29.83,19447,1,1,705928.33,2.5,C8,Male,College,14-09-2015,1
2643,28,17044,2,2,0,1,C5,Male,College,22-06-2015,1
2644,44,62354,1,2,402731.67,2,C8,Male,College,26-08-2014,1
2645,32,69599,3,3,184416.67,1,C26,Female,Bachelor,28-09-2017,0
2646,30.2,104157,3,3,66408,1,C3,Male,Master,31-07-2017,0
2647,36,55601,2,2,0,1,C12,Male,College,15-12-2015,1
2648,45.84,38047,1,1,471927.37,2.42,C5,Male,Bachelor,06-06-2016,1
2649,39.77,69098,2,2,686483.85,2.85,C7,Male,Master,25-07-2013,1
2650,48,38788,1,1,593055,2.62,C22,Male,College,19-09-2015,1
2651,33.27,62292,2,2,321086,1.8,C11,Male,Master,27-06-2016,1
2653,32,40216,2,2,0,1,C15,Female,College,29-08-2017,1
2654,30,65092,3,3,72440,1,C19,Male,College,15-09-2017,0
2655,35,23955,1,1,54201.67,1,C10,Male,Master,11-02-2017,1
2656,34,77739,2,2,0,1,C6,Female,Bachelor,13-04-2017,1
2659,34,23641,2,2,0,1,C6,Female,College,26-09-2016,1
2660,27.67,48747,1,3,924310.42,2.75,C13,Male,Master,15-09-2010,0
2661,33.21,68037,1,2,704985,2.07,C3,Female,Bachelor,31-01-2013,1
2663,31,26716,1,1,0,1,C7,Male,Bachelor,03-10-2015,1
2664,37,21909,2,2,150621.67,1.5,C22,Female,Bachelor,30-06-2017,0
2665,36,22719,1,1,0,1,C17,Female,Master,15-10-2015,1
2666,28,69153,2,2,0,1,C6,Male,Bachelor,31-10-2016,1
2667,40.2,103568,2,4,629186.67,1.2,C1,Male,Bachelor,18-10-2010,1
2668,34.17,112112,2,4,1255079.17,2.25,C16,Male,College,27-12-2011,0
2670,32,38326,1,1,475742.5,2.75,C24,Female,Bachelor,12-12-2015,0
2671,35,114637,3,3,0,1,C24,Female,Bachelor,24-05-2017,1
2672,36.4,56621,3,3,232428,1.6,C18,Female,Master,02-08-2017,0
2674,28.14,64610,1,2,78992.86,1,C11,Female,Bachelor,12-03-2014,1
2675,29,68500,2,2,392900,2.5,C7,Male,Bachelor,19-06-2017,1
2676,34,40608,1,1,0,1,C13,Male,Master,24-10-2016,1
2677,25,42400,1,1,37400,1,C21,Male,Bachelor,20-07-2015,1
2678,37,51668,3,3,75575,1,C1,Female,Bachelor,16-11-2017,0
2680,28,61670,2,2,67590,1,C9,Male,Bachelor,07-07-2017,1
2682,42.42,102345,4,4,426479.17,1.25,C6,Male,College,16-07-2016,1
2683,48,81055,1,1,283726,1.6,C6,Female,Bachelor,12-11-2015,1
2684,35.92,25186,1,1,486114.17,2.5,C21,Male,Bachelor,26-04-2013,0
2685,41,101984,4,4,142000,1,C1,Female,Bachelor,03-08-2016,0
2686,26,80394,3,3,303798,2,C27,Male,Master,07-08-2017,0
2687,24.3,43753,1,2,225556,1.6,C25,Male,Master,14-07-2014,1
2690,25.25,78632.75,1,2.12,1228135,3.25,C11,Male,Master,17-07-2015,0
2691,31,21445,3,3,467661.67,1.5,C16,Female,College,26-06-2015,1
2692,29.57,65156,2,2,331181.43,1.86,C29,Male,Bachelor,02-01-2017,1
2693,24.54,58571,1,1,169582.31,1.69,C7,Male,College,04-05-2015,1
2694,38,69776,2,2,124490,1.38,C20,Female,Master,28-02-2017,1
2695,35,77535,3,3,0,1,C15,Male,College,01-05-2017,1
2696,36.29,99907,2,4,379618.57,1,C23,Female,Bachelor,08-08-2013,1
2697,29,52912,1,1,0,1,C20,Male,College,11-11-2016,1
2698,26,58892,2,2,0,1,C21,Male,Bachelor,17-03-2017,1
2699,39,92672,4,4,2153637.14,2.71,C29,Male,College,16-06-2017,0
2700,33,50306,2,2,40866,1,C25,Male,College,29-07-2016,1
2701,25,64281,1,1,0,1,C14,Male,Bachelor,18-07-2016,1
2702,34,55845,3,3,0,1,C20,Male,College,13-04-2017,1
2703,38,27572,2,2,86560,1,C16,Male,College,02-11-2016,1
2704,33,29442,2,2,0,1,C12,Male,Bachelor,12-12-2016,1
2705,36,59816,3,3,406332,2,C24,Male,Bachelor,31-07-2017,0
2706,36.62,76463,3,3,661455.38,2.38,C16,Male,College,07-10-2016,1
2707,25,12860,2,2,0,1,C24,Male,College,16-03-2017,1
2708,25.36,37784,1,1,394019.29,2.07,C3,Female,Master,29-10-2016,0
2709,31,37940,2,2,0,1,C17,Female,Master,15-08-2016,1
2710,38,59562,1,1,0,1,C5,Male,Bachelor,29-09-2015,1
2711,38,39404,3,3,0,1,C17,Female,College,14-08-2017,1
2712,30.33,100722,4,4,65083.33,1,C7,Female,College,29-08-2016,1
2713,32,23582,2,2,75000,1,C9,Female,Master,30-06-2016,1
2714,39.58,83969,2,3,901877.08,2.75,C3,Male,College,04-10-2012,0
2715,29.29,56807,3,3,378035.71,1.86,C28,Female,College,13-06-2017,0
2716,31.6,38744,1,1,277925.33,1.93,C29,Female,Bachelor,16-06-2016,1
2718,35,61569,1,1,91650,1,C20,Female,Master,21-11-2016,1
2719,29.42,27634,1,1,150959.17,1.5,C7,Male,Bachelor,31-05-2016,1
2720,43,14375,1,1,151020,1,C6,Female,College,19-10-2015,1
2721,38.33,50168,2,2,227241.67,1.25,C7,Male,College,05-01-2016,1
2722,34,77778,2,2,150060,1,C18,Male,College,20-10-2017,0
2723,42.17,47303,1,1,0,1,C1,Female,Master,13-03-2017,1
2724,37.71,37944,1,1,235201.43,2.29,C27,Female,Master,21-05-2016,1
2725,33.58,73538,2,3,806539.17,2.75,C15,Male,Bachelor,06-10-2010,0
2726,25,45675,1,1,131333.33,1,C28,Male,Master,19-09-2015,1
2727,31.25,36085,2,3,618840.42,2.25,C4,Female,Master,17-10-2011,0
2728,26.8,28318,1,1,530204,2.6,C19,Female,Master,11-03-2017,0
2729,33.94,107274,4,4,1088466.47,1.88,C10,Male,College,04-08-2016,0
2730,31.61,69924,2,2,698926.11,2.33,C16,Female,Master,08-07-2016,0
2731,43.1,27828,1,2,417664,2.2,C22,Female,Master,07-05-2015,1
2732,32,53480,1,3,478830.71,1.86,C12,Female,College,21-06-2013,1
2733,29,56659,2,2,0,1,C10,Male,Master,12-09-2017,1
2734,38,49165,1,1,0,1,C10,Female,Bachelor,23-05-2016,1
2735,31.14,19037,1,1,50030,1,C16,Male,Bachelor,02-12-2015,1
2736,27,68957,1,1,0,1,C23,Female,Master,07-07-2016,1
2737,27,41730,1,1,0,1,C8,Female,Bachelor,27-07-2015,1
2738,23.92,23068,1,1,457376.92,2.85,C17,Male,College,08-09-2015,1
2739,34,32108,2,2,0,1,C9,Male,Bachelor,09-12-2015,1
2740,45.92,35598,1,2,868477.5,3.12,C22,Male,Master,19-07-2012,0
2742,28.44,22217,1,1,203826.67,2,C1,Male,Bachelor,02-07-2016,1
2744,41.29,128906,5,5,16705.71,1,C15,Female,College,15-07-2015,1
2745,33,46734,3,3,0,1,C26,Male,Bachelor,14-03-2017,1
2746,32,36284,2,2,0,1,C8,Female,College,15-05-2017,1
2747,38,50048,1,1,0,1,C14,Female,College,17-12-2015,1
2749,27,66132,1,1,0,1,C28,Male,Bachelor,28-10-2015,1
2751,31.11,53115,1,1,348932.22,2,C17,Male,Master,05-11-2012,1
2752,28.4,66945,2,2,207640,2,C20,Male,Bachelor,04-08-2017,0
2753,38.67,144726,1,5,2565960,2.75,C11,Female,Bachelor,08-07-2010,0
2754,29.16,62462,1,1,301890.53,2.11,C6,Male,Master,08-06-2016,0
2755,36,78445,3,3,0,1,C11,Male,Bachelor,02-05-2017,1
2757,37,56848,2,2,169316.25,1.38,C24,Male,Master,04-01-2017,1
2758,32.2,69141,2,2,118044,1,C26,Male,Bachelor,07-11-2016,1
2759,29,82260,2,2,501860,2.5,C17,Male,Bachelor,24-08-2015,1
2760,31,51471,3,3,0,1,C20,Female,College,03-10-2016,1
2761,28.5,131805,3,3,503573.33,2,C20,Male,Master,17-07-2017,0
2762,40,52682,2,2,1015987.5,2.5,C1,Male,Bachelor,05-05-2015,1
2763,37.78,76756,3,3,372997.78,2,C5,Female,College,04-04-2017,0
2764,30,42199,2,2,103060,1,C25,Female,College,28-09-2017,0
2765,26,38809,1,1,0,1,C18,Male,Bachelor,02-10-2015,1
2766,35.67,53793,2,3,1048504.58,2.88,C21,Female,Bachelor,05-11-2010,1
2768,30,80138,1,2,427655,1.5,C1,Female,Master,06-05-2013,1
2770,32,49295,3,3,0,1,C26,Male,College,29-11-2017,0
2771,39.58,91456,2,4,816542.5,2,C12,Male,College,29-08-2012,0
2772,22.2,51670,1,2,356970,1.6,C26,Female,College,12-06-2014,1
2773,36,35607,1,1,70425,1.38,C19,Male,College,21-06-2016,1
2774,40.14,42313,1,1,612001.43,2.71,C15,Male,Bachelor,21-07-2015,1
2775,27,85112,3,3,0,1,C9,Male,College,02-10-2017,0
2776,27,54397,2,2,0,1,C27,Female,Bachelor,04-01-2016,1
2778,35,50180,2,2,0,1,C13,Male,Master,29-11-2017,0
2779,28,95133,3,3,0,1,C26,Male,College,26-01-2017,1
2781,25,46952,2,2,784851.82,3.18,C23,Male,Master,17-02-2017,0
2782,26,29582,1,1,0,1,C19,Male,Bachelor,16-05-2016,1
2784,33.5,82815,2,3,906200.83,2.62,C24,Male,College,15-10-2012,0
2785,34,12105,1,1,0,1,C9,Female,College,28-08-2017,1
2786,44.89,35370,2,2,312787.78,1.67,C19,Male,College,31-07-2015,1
2787,28,69498,1,1,162971.67,1.5,C20,Female,Master,21-07-2015,1
2788,29.86,70254,2,2,328320,2.29,C27,Male,Master,08-06-2017,0
